Year,NOC,Total,is_host,host_boost,host_boost_log,career_avg,delta_last,gdp_pc,gdp_pc_log,efficiency
1912,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1964,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1968,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1972,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1976,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1980,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1984,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1988,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1992,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1996,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2000,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2004,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2008,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2012,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2016,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2020,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
2024,LBA,0.0,0,0.0,0.0,0.0,0.0,,,
1896,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1900,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LBR,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LBR,0.0,0,0.0,0.0,0.0,0.0,167.171498224694,5.11902022095645,0.0
1964,LBR,0.0,0,0.0,0.0,0.0,0.0,173.926490274043,5.15863274025966,0.0
1968,LBR,0.0,0,0.0,0.0,0.0,0.0,198.647104834485,5.291529907950955,0.0
1972,LBR,0.0,0,0.0,0.0,0.0,0.0,238.610979665126,5.474834525642474,0.0
1976,LBR,0.0,0,0.0,0.0,0.0,0.0,347.498456664298,5.850760223741165,0.0
1980,LBR,0.0,0,0.0,0.0,0.0,0.0,443.027171656595,6.093631103732121,0.0
1984,LBR,0.0,0,0.0,0.0,0.0,0.0,390.407957992226,5.967192238532581,0.0
1988,LBR,0.0,0,0.0,0.0,0.0,0.0,424.325719336919,6.0505013662960705,0.0
1992,LBR,0.0,0,0.0,0.0,0.0,0.0,107.842801384441,4.680674624056203,0.0
1996,LBR,0.0,0,0.0,0.0,0.0,0.0,71.4065248720036,4.268389249932161,0.0
2000,LBR,0.0,0,0.0,0.0,0.0,0.0,298.485340578945,5.698720821338416,0.0
2004,LBR,0.0,0,0.0,0.0,0.0,0.0,284.140223992458,5.649467862760852,0.0
2008,LBR,0.0,0,0.0,0.0,0.0,0.0,451.713856283285,6.113048918044138,0.0
2012,LBR,0.0,0,0.0,0.0,0.0,0.0,638.368751462083,6.458916096726574,0.0
2016,LBR,0.0,0,0.0,0.0,0.0,0.0,714.613063145659,6.571741225782789,0.0
2020,LBR,0.0,0,0.0,0.0,0.0,0.0,616.787867006715,6.424525151184561,0.0
2024,LBR,0.0,0,0.0,0.0,0.0,0.0,851.497723870206,6.746996827016617,0.0
1896,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1900,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1964,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1968,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1972,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1976,LCA,0.0,0,0.0,0.0,0.0,0.0,,,
1980,LCA,0.0,0,0.0,0.0,0.0,0.0,1428.20328921427,7.26417249216114,0.0
1984,LCA,0.0,0,0.0,0.0,0.0,0.0,1979.12504018731,7.590410127127193,0.0
1988,LCA,0.0,0,0.0,0.0,0.0,0.0,3182.44170096022,8.065404011633834,0.0
1992,LCA,0.0,0,0.0,0.0,0.0,0.0,4759.83867808296,8.467969055492105,0.0
1996,LCA,0.0,0,0.0,0.0,0.0,0.0,5244.01665086076,8.5648430200999,0.0
2000,LCA,0.0,0,0.0,0.0,0.0,0.0,5879.56191426207,8.679237533739885,0.0
2004,LCA,0.0,0,0.0,0.0,0.0,0.0,6494.60034867886,8.778726395060458,0.0
2008,LCA,0.0,0,0.0,0.0,0.0,0.0,8516.96075488787,9.049814837274162,0.0
2012,LCA,0.0,0,0.0,0.0,0.0,0.0,9260.30006551714,9.133491731598703,0.0
2016,LCA,0.0,0,0.0,0.0,0.0,0.0,10638.1269396653,9.272199707893723,0.0
2020,LCA,0.0,0,0.0,0.0,0.0,0.0,8411.07474936367,9.037304539018853,0.0
2024,LCA,2.0,0,0.0,0.0,0.0,2.0,14181.6303351598,9.559702767747874,0.20921152556620448
1896,LES,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1900,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1964,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1968,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1972,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1976,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1980,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1984,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1988,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1992,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1996,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2000,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2004,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2008,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2012,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2016,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2020,LES,0.0,0,0.0,0.0,0.0,0.0,,,
2024,LES,0.0,0,0.0,0.0,0.0,0.0,,,
1896,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1900,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LIB,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LIB,2.0,0,0.0,0.0,0.0,2.0,,,
1956,LIB,0.0,0,0.0,0.0,0.16666666666666666,-2.0,,,
1960,LIB,0.0,0,0.0,0.0,0.15384615384615385,0.0,,,
1964,LIB,0.0,0,0.0,0.0,0.14285714285714285,0.0,,,
1968,LIB,0.0,0,0.0,0.0,0.13333333333333333,0.0,,,
1972,LIB,1.0,0,0.0,0.0,0.125,1.0,,,
1976,LIB,0.0,0,0.0,0.0,0.17647058823529413,-1.0,,,
1980,LIB,1.0,0,0.0,0.0,0.16666666666666666,1.0,,,
1984,LIB,0.0,0,0.0,0.0,0.21052631578947367,-1.0,,,
1988,LIB,0.0,0,0.0,0.0,0.2,0.0,,,
1992,LIB,0.0,0,0.0,0.0,0.19047619047619047,0.0,,,
1996,LIB,0.0,0,0.0,0.0,0.18181818181818182,0.0,,,
2000,LIB,0.0,0,0.0,0.0,0.17391304347826086,0.0,,,
2004,LIB,0.0,0,0.0,0.0,0.16666666666666666,0.0,,,
2008,LIB,0.0,0,0.0,0.0,0.16,0.0,,,
2012,LIB,0.0,0,0.0,0.0,0.15384615384615385,0.0,,,
2016,LIB,0.0,0,0.0,0.0,0.14814814814814814,0.0,,,
2020,LIB,0.0,0,0.0,0.0,0.14285714285714285,0.0,,,
2024,LIB,0.0,0,0.0,0.0,0.13793103448275862,0.0,,,
1896,LIE,0.0,0,0.0,0.0,0.13333333333333333,0.0,,,
1900,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1964,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1968,LIE,0.0,0,0.0,0.0,0.0,0.0,,,
1972,LIE,0.0,0,0.0,0.0,0.0,0.0,5645.23266418851,8.638566691711114,0.0
1976,LIE,2.0,0,0.0,0.0,0.0,2.0,11326.3488431219,9.33488704640444,0.21425004823923915
1980,LIE,4.0,0,0.0,0.0,0.1111111111111111,2.0,20958.7395302666,9.95031099971192,0.40199748531636925
1984,LIE,2.0,0,0.0,0.0,0.3157894736842105,-2.0,18898.3678693391,9.846830841199205,0.20311103463177074
1988,LIE,1.0,0,0.0,0.0,0.4,-1.0,41568.5441182755,10.635099009219998,0.09402827365622639
1992,LIE,0.0,0,0.0,0.0,0.42857142857142855,-1.0,55057.1110625654,10.91612630842368,0.0
1996,LIE,0.0,0,0.0,0.0,0.4090909090909091,0.0,80688.7182490376,11.298354045836446,0.0
2000,LIE,0.0,0,0.0,0.0,0.391304347826087,0.0,76087.911114202,11.239644675964215,0.0
2004,LIE,0.0,0,0.0,0.0,0.375,0.0,100280.831356705,11.515729842591924,0.0
2008,LIE,0.0,0,0.0,0.0,0.36,0.0,143249.227302093,11.872341240510732,0.0
2012,LIE,0.0,0,0.0,0.0,0.34615384615384615,0.0,148842.035144342,11.910640855736752,0.0
2016,LIE,0.0,0,0.0,0.0,0.3333333333333333,0.0,165375.491396259,12.015973872818792,0.0
2020,LIE,0.0,0,0.0,0.0,0.32142857142857145,0.0,164671.093553454,12.011705391068443,0.0
2024,LIE,0.0,0,0.0,0.0,0.3103448275862069,0.0,206780.590353385,12.23941356011961,0.0
1896,LTU,0.0,0,0.0,0.0,0.3,0.0,,,
1900,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1904,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1908,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1912,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1920,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1924,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1928,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1932,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1936,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1948,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1952,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1956,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1960,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1964,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1968,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1972,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1976,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1980,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1984,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1988,LTU,0.0,0,0.0,0.0,0.0,0.0,,,
1992,LTU,2.0,0,0.0,0.0,0.0,2.0,,,
1996,LTU,1.0,0,0.0,0.0,0.09090909090909091,-1.0,2340.67545970008,7.758194824689532,0.12889596389325245
2000,LTU,5.0,0,0.0,0.0,0.13043478260869565,4.0,3300.63634928559,8.101870561981501,0.6171414319382972
2004,LTU,3.0,0,0.0,0.0,0.3333333333333333,-2.0,6734.57487061946,8.815009964449706,0.3403285999787614
2008,LTU,5.0,0,0.0,0.0,0.44,2.0,14955.5345462921,9.612836714075684,0.5201378270244312
2012,LTU,5.0,0,0.0,0.0,0.6153846153846154,0.0,14288.1853493139,9.567188275408533,0.5226195885422243
2016,LTU,4.0,0,0.0,0.0,0.7777777777777778,-1.0,14934.2702840428,9.611413870001764,0.4161718612996598
2020,LTU,1.0,0,0.0,0.0,0.8928571428571429,-3.0,20428.6478157394,9.924693499411738,0.10075877910580035
2024,LTU,4.0,0,0.0,0.0,0.896551724137931,3.0,29384.0189598663,10.28820623274386,0.3887946945765299
1896,LUX,0.0,0,0.0,0.0,1.0,0.0,,,
1900,LUX,1.0,0,0.0,0.0,0.0,1.0,,,
1904,LUX,0.0,0,0.0,0.0,0.5,-1.0,,,
1908,LUX,0.0,0,0.0,0.0,0.3333333333333333,0.0,,,
1912,LUX,0.0,0,0.0,0.0,0.25,0.0,,,
1920,LUX,1.0,0,0.0,0.0,0.2,1.0,,,
1924,LUX,2.0,0,0.0,0.0,0.3333333333333333,1.0,,,
1928,LUX,1.0,0,0.0,0.0,0.5714285714285714,-1.0,,,
1932,LUX,0.0,0,0.0,0.0,0.625,-1.0,,,
1936,LUX,0.0,0,0.0,0.0,0.5555555555555556,0.0,,,
1948,LUX,0.0,0,0.0,0.0,0.5,0.0,,,
1952,LUX,1.0,0,0.0,0.0,0.45454545454545453,1.0,,,
1956,LUX,0.0,0,0.0,0.0,0.5,-1.0,,,
1960,LUX,0.0,0,0.0,0.0,0.46153846153846156,0.0,2261.17741836594,7.723640938180396,0.0
1964,LUX,0.0,0,0.0,0.0,0.42857142857142855,0.0,2779.18439746326,7.929912781432243,0.0
1968,LUX,0.0,0,0.0,0.0,0.4,0.0,3202.50594852825,8.071688891233098,0.0
1972,LUX,0.0,0,0.0,0.0,0.375,0.0,5486.72062789089,8.610086020488627,0.0
1976,LUX,0.0,0,0.0,0.0,0.35294117647058826,0.0,9490.6903118849,9.158066629936865,0.0
1980,LUX,0.0,0,0.0,0.0,0.3333333333333333,0.0,16531.1148988397,9.71299963553637,0.0
1984,LUX,0.0,0,0.0,0.0,0.3157894736842105,0.0,12126.9391987909,9.403184636938517,0.0
1988,LUX,0.0,0,0.0,0.0,0.3,0.0,25219.3542781732,10.135367005629405,0.0
1992,LUX,2.0,0,0.0,0.0,0.2857142857142857,2.0,39570.8615665986,10.585848307369593,0.18893148115561526
1996,LUX,0.0,0,0.0,0.0,0.36363636363636365,-2.0,50444.3591236175,10.828626208303803,0.0
2000,LUX,0.0,0,0.0,0.0,0.34782608695652173,0.0,48659.5988753233,10.792604372886425,0.0
2004,LUX,0.0,0,0.0,0.0,0.3333333333333333,0.0,76544.9170868473,11.245632998970708,0.0
2008,LUX,0.0,0,0.0,0.0,0.32,0.0,120422.137934157,11.698758664839888,0.0
2012,LUX,0.0,0,0.0,0.0,0.3076923076923077,0.0,112584.676270958,11.631460895470681,0.0
2016,LUX,0.0,0,0.0,0.0,0.2962962962962963,0.0,106899.293549552,11.57964248847448,0.0
2020,LUX,0.0,0,0.0,0.0,0.2857142857142857,0.0,116860.02817236,11.66873215718627,0.0
2024,LUX,0.0,0,0.0,0.0,0.27586206896551724,0.0,137781.681659123,11.83342569446625,0.0
1896,MAD,0.0,0,0.0,0.0,0.26666666666666666,0.0,,,
1900,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1904,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1908,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1912,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1920,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1924,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1928,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1932,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1936,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1948,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1952,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1956,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1960,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1964,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1968,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1972,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1976,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1980,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1984,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1988,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1992,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1996,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2000,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2004,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2008,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2012,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2016,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2020,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
2024,MAD,0.0,0,0.0,0.0,0.0,0.0,,,
1896,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1900,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1904,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1908,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1912,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1920,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1924,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1928,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1932,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1936,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1948,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1952,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1956,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1960,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1964,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1968,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1972,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1976,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1980,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1984,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1988,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1992,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1996,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2000,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2004,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2008,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2012,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2016,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2020,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
2024,MAL,0.0,0,0.0,0.0,0.0,0.0,,,
1896,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1900,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,MAR,0.0,0,0.0,0.0,0.0,0.0,,,
1960,MAR,1.0,0,0.0,0.0,0.0,1.0,174.784133911133,5.163551692003072,0.19366514748922264
1964,MAR,0.0,0,0.0,0.0,0.07142857142857142,-1.0,216.263046264648,5.37649547353974,0.0
1968,MAR,0.0,0,0.0,0.0,0.06666666666666667,0.0,227.120864868164,5.425482320136349,0.0
1972,MAR,0.0,0,0.0,0.0,0.0625,0.0,317.074066162109,5.759135393785106,0.0
1976,MAR,0.0,0,0.0,0.0,0.058823529411764705,0.0,543.368469238281,6.297787670351577,0.0
1980,MAR,0.0,0,0.0,0.0,0.05555555555555555,0.0,1109.88220214844,7.012009164484215,0.0
1984,MAR,2.0,0,0.0,0.0,0.05263157894736842,2.0,681.909729003906,6.524897286918457,0.30651823500880715
1988,MAR,3.0,0,0.0,0.0,0.15,1.0,1086.03527832031,6.990288984607436,0.4291668064948356
1992,MAR,3.0,0,0.0,0.0,0.2857142857142857,0.0,1327.02954101563,7.19069829558829,0.4172056560682834
1996,MAR,2.0,0,0.0,0.0,0.4090909090909091,-1.0,1596.83239746094,7.37577719434245,0.2711578654428565
2000,MAR,5.0,0,0.0,0.0,0.4782608695652174,3.0,1499.107421875,7.312625157893212,0.6837489809802468
2004,MAR,3.0,0,0.0,0.0,0.6666666666666666,-2.0,2183.55541992188,7.688709753836346,0.3901825008419813
2008,MAR,2.0,0,0.0,0.0,0.76,-1.0,3183.20043945313,8.065642397166595,0.24796536983868592
2012,MAR,1.0,0,0.0,0.0,0.8076923076923077,-1.0,3164.17724609375,8.059648346943582,0.12407489222271399
2016,MAR,1.0,0,0.0,0.0,0.8148148148148148,0.0,3140.85546875,8.052250484073712,0.12418888383786222
2020,MAR,1.0,0,0.0,0.0,0.8214285714285714,0.0,3268.0302734375,8.091942719534753,0.12357971808004779
2024,MAR,2.0,0,0.0,0.0,0.8275862068965517,1.0,4153.1943359375,8.331633036645623,0.24004897853797155
1896,MAS,0.0,0,0.0,0.0,0.8666666666666667,0.0,,,
1900,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1904,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1908,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1912,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1920,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1924,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1928,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1932,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1936,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1948,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1952,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1956,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1960,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1964,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1968,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1972,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1976,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1980,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1984,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1988,MAS,0.0,0,0.0,0.0,0.0,0.0,,,
1992,MAS,1.0,0,0.0,0.0,0.0,1.0,,,
1996,MAS,2.0,0,0.0,0.0,0.045454545454545456,1.0,,,
2000,MAS,0.0,0,0.0,0.0,0.13043478260869565,-2.0,,,
2004,MAS,0.0,0,0.0,0.0,0.125,0.0,,,
2008,MAS,1.0,0,0.0,0.0,0.12,1.0,,,
2012,MAS,2.0,0,0.0,0.0,0.15384615384615385,1.0,,,
2016,MAS,5.0,0,0.0,0.0,0.2222222222222222,3.0,,,
2020,MAS,0.0,0,0.0,0.0,0.39285714285714285,-5.0,,,
2024,MAS,2.0,0,0.0,0.0,0.3793103448275862,2.0,,,
1896,MAW,0.0,0,0.0,0.0,0.43333333333333335,0.0,,,
1900,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1904,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1908,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1912,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1920,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1924,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1928,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1932,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1936,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1948,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1952,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1956,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1960,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1964,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1968,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1972,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1976,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1980,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
1984,MAW,0.0,0,0.0,0.0,0.0,0.0,,,
