Year,NOC,Total,is_host,host_boost,host_boost_log,career_avg,delta_last,gdp_pc,gdp_pc_log,efficiency
1984,ITA,34,0,0.0,0.0,19.25,17.0,7757.55374836822,8.956422324866786,3.796158640889648
1988,ITA,19,0,0.0,0.0,19.952380952380953,-15.0,15780.9495122174,9.666558764466505,1.9655391813105692
1992,ITA,33,0,0.0,0.0,19.90909090909091,14.0,23297.0460325456,10.056081851797492,3.2815962008206365
1994,ITA,20,0,0.0,0.0,20.47826086956522,-13.0,19382.2002150155,9.872110409187252,2.025909270766204
1996,ITA,35,0,0.0,0.0,20.458333333333332,15.0,23122.9337219116,10.048580205822462,3.4830791298973662
1998,ITA,10,0,0.0,0.0,21.04,-25.0,22365.1837644545,10.015260732441934,0.9984762521066974
2000,ITA,34,0,0.0,0.0,20.615384615384617,24.0,20190.0035636084,9.912942887810503,3.4298593651546465
2002,ITA,13,0,0.0,0.0,21.11111111111111,-21.0,22451.3964379368,10.019108093371198,1.2975206853593093
2004,ITA,32,0,0.0,0.0,20.821428571428573,19.0,31348.1901841445,10.352911815021281,3.090917856903838
2006,ITA,11,0,0.0,0.0,21.20689655172414,-21.0,33537.1286994269,10.420408423466538,1.0556208118703134
2008,ITA,27,0,0.0,0.0,20.866666666666667,16.0,40828.5795580937,10.617137594536132,2.54305831111155
2010,ITA,5,0,0.0,0.0,21.06451612903226,-22.0,35856.8625485539,10.487290251657045,0.4767675805682955
2012,ITA,28,0,0.0,0.0,20.5625,23.0,34854.3949441965,10.458934518544364,2.677136944528546
2014,ITA,8,0,0.0,0.0,20.78787878787879,-20.0,36028.3494022349,10.492061390931296,0.7624812419525792
2016,ITA,28,0,0.0,0.0,20.41176470588235,20.0,31391.5692898108,10.35429464189032,2.704191928894947
2020,ITA,40,0,0.0,0.0,20.62857142857143,12.0,32091.4866621366,10.376346060925364,3.8549215460950803
2024,ITA,37,0,0.0,0.0,21.166666666666668,-3.0,40385.3413957669,10.606222161369622,3.488518290212964
1984,IVB,0,0,0.0,0.0,21.594594594594593,0.0,,,
1988,IVB,0,0,0.0,0.0,0.0,0.0,,,
1992,IVB,0,0,0.0,0.0,0.0,0.0,,,
1996,IVB,0,0,0.0,0.0,0.0,0.0,,,
2000,IVB,0,0,0.0,0.0,0.0,0.0,,,
2004,IVB,0,0,0.0,0.0,0.0,0.0,,,
2008,IVB,0,0,0.0,0.0,0.0,0.0,,,
2012,IVB,0,0,0.0,0.0,0.0,0.0,,,
2014,IVB,0,0,0.0,0.0,0.0,0.0,,,
2016,IVB,0,0,0.0,0.0,0.0,0.0,,,
1948,JAM,3,0,0.0,0.0,0.0,0.0,,,
1952,JAM,5,0,0.0,0.0,3.0,2.0,,,
1956,JAM,0,0,0.0,0.0,4.0,-5.0,,,
1964,JAM,0,0,0.0,0.0,2.6666666666666665,0.0,514.416511313452,6.243033270607053,0.0
1968,JAM,1,0,0.0,0.0,2.0,1.0,591.045817173244,6.381893539229028,0.1566933064384534
1972,JAM,1,0,0.0,0.0,1.8,0.0,970.802906405502,6.878123467673163,0.14538849218103603
1976,JAM,2,0,0.0,0.0,1.6666666666666667,1.0,1449.977882067,7.2793035815513845,0.27475155797441747
1980,JAM,3,0,0.0,0.0,1.7142857142857142,1.0,1248.74484727418,7.129894203647287,0.4207636066276207
1984,JAM,3,0,0.0,0.0,1.875,0.0,1048.13405395534,6.954766770780203,0.4313588217802238
1988,JAM,2,0,0.0,0.0,2.0,-1.0,1632.01481656159,7.397570614258324,0.2703590278874977
1992,JAM,4,0,0.0,0.0,2.0,2.0,1458.10146892635,7.284890504746703,0.549081691398611
1994,JAM,0,0,0.0,0.0,2.1818181818181817,-4.0,2202.85831038471,7.697511028067896,0.0
1996,JAM,6,0,0.0,0.0,2.0,6.0,2928.89692611996,7.982381155399358,0.7516554124882326
1998,JAM,0,0,0.0,0.0,2.3076923076923075,-6.0,3419.49352868739,8.137247728063013,0.0
2000,JAM,9,0,0.0,0.0,2.142857142857143,9.0,3453.09252800226,8.14702549344055,1.1046976601762457
2002,JAM,0,0,0.0,0.0,2.6,-9.0,3680.64551727724,8.210843428083635,0.0
2004,JAM,5,0,0.0,0.0,2.4375,5.0,3807.56293124552,8.244744612865299,0.6064469228310455
2008,JAM,9,0,0.0,0.0,2.588235294117647,4.0,5029.80095281745,8.52313569030631,1.0559493978531922
2010,JAM,0,0,0.0,0.0,2.9444444444444446,-9.0,4809.977380312,8.478447660450911,0.0
2012,JAM,12,0,0.0,0.0,2.789473684210526,12.0,5340.83333232158,8.583136974520835,1.3980902361947818
2014,JAM,0,0,0.0,0.0,3.25,-12.0,4975.11325459872,8.512203414077042,0.0
2016,JAM,11,0,0.0,0.0,3.0952380952380953,11.0,5302.29553353854,8.575895125306594,1.2826649392598235
2020,JAM,9,0,0.0,0.0,3.4545454545454546,-2.0,5299.04530804283,8.575281952756798,1.049528172902427
2024,JAM,6,0,0.0,0.0,3.6956521739130435,-3.0,7753.8006955432,8.955938414462723,0.6699465452230833
1980,JOR,0,0,0.0,0.0,3.7916666666666665,0.0,1750.09801076564,7.467427071501068,0.0
1984,JOR,0,0,0.0,0.0,0.0,0.0,1871.09074979987,7.534276828464953,0.0
1988,JOR,0,0,0.0,0.0,0.0,0.0,1965.98031813995,7.5837462895379515,0.0
1992,JOR,0,0,0.0,0.0,0.0,0.0,1286.6347360596,7.159785356948842,0.0
1996,JOR,0,0,0.0,0.0,0.0,0.0,1410.17424189419,7.251468551548834,0.0
2000,JOR,0,0,0.0,0.0,0.0,0.0,1570.61002940477,7.359219376635889,0.0
2004,JOR,0,0,0.0,0.0,0.0,0.0,1940.08641342805,7.570487794069513,0.0
2008,JOR,0,0,0.0,0.0,0.0,0.0,3241.6524135556,8.08383848296227,0.0
2012,JOR,0,0,0.0,0.0,0.0,0.0,4169.50470054618,8.33555253089088,0.0
2016,JOR,1,0,0.0,0.0,0.0,1.0,3986.71677010853,8.290723306510515,0.12061673789242526
2020,JOR,2,0,0.0,0.0,0.1,1.0,4022.0401356135,8.29954454930158,0.24097707869624044
2024,JOR,1,0,0.0,0.0,0.2727272727272727,-1.0,4618.09592498567,8.437737761674814,0.11851517886015803
1912,JPN,0,0,0.0,0.0,0.3333333333333333,0.0,,,
1920,JPN,2,0,0.0,0.0,0.0,2.0,,,
1924,JPN,1,0,0.0,0.0,1.0,-1.0,,,
1928,JPN,5,0,0.0,0.0,1.0,4.0,,,
1932,JPN,18,0,0.0,0.0,2.0,13.0,,,
1936,JPN,20,0,0.0,0.0,5.2,2.0,,,
1952,JPN,8,0,0.0,0.0,7.666666666666667,-12.0,,,
1956,JPN,18,0,0.0,0.0,7.714285714285714,10.0,,,
1960,JPN,18,0,0.0,0.0,9.0,0.0,508.702779291773,6.231863915332122,2.888381428823403
1964,JPN,29,1,5.75,3.32975534225699,10.0,11.0,902.867721515126,6.805576054884967,4.261211654402734
1968,JPN,25,0,0.0,0.0,11.9,-4.0,1553.27139379996,7.348118562420466,3.4022314402838125
1972,JPN,32,0,0.0,0.0,13.090909090909092,7.0,3031.43860570759,8.0167925731898,3.991621300894845
1976,JPN,25,0,0.0,0.0,14.666666666666666,-7.0,5310.43140904992,8.577428355577986,2.9146265015133883
1980,JPN,1,0,0.0,0.0,15.461538461538462,-24.0,9668.74626395709,9.17665392791738,0.10897218178379618
1984,JPN,32,0,0.0,0.0,14.428571428571429,31.0,11207.4523524293,9.324334224620094,3.431880414100428
1988,JPN,15,0,0.0,0.0,15.6,-17.0,25499.8811728107,10.146429071245883,1.4783526198895653
1992,JPN,29,0,0.0,0.0,15.5625,14.0,31992.7902119161,10.37326585051906,2.7956480068954264
1994,JPN,5,0,0.0,0.0,16.352941176470587,-24.0,39933.5150564874,10.594971226648312,0.4719219989407876
1996,JPN,14,0,0.0,0.0,15.722222222222221,9.0,39150.0396308089,10.575156713699634,1.323857449967019
1998,JPN,10,0,0.0,0.0,15.631578947368421,-4.0,32423.7556133801,10.38664663106595,0.9627746427889913
2000,JPN,18,0,0.0,0.0,15.35,8.0,39169.3595701504,10.57565007651729,1.7020230311863394
2002,JPN,2,0,0.0,0.0,15.476190476190476,-16.0,32820.7936433254,10.398817546049619,0.19232955969688834
2004,JPN,37,0,0.0,0.0,14.863636363636363,35.0,38298.9801712303,10.553178547431202,3.5060526867524993
2006,JPN,1,0,0.0,0.0,15.826086956521738,-36.0,35991.546002862,10.491039356606768,0.09531944033459817
2008,JPN,25,0,0.0,0.0,15.208333333333334,24.0,39876.3039685725,10.593537540958673,2.3599293345910586
2010,JPN,5,0,0.0,0.0,15.6,-20.0,44968.1562349739,10.71370987903484,0.4666917488389589
2012,JPN,38,0,0.0,0.0,15.192307692307692,33.0,49145.2804308193,10.802536097176723,3.5176924805584697
2014,JPN,8,0,0.0,0.0,16.037037037037038,-30.0,38475.3952461838,10.557774231459613,0.7577354681597506
2016,JPN,41,0,0.0,0.0,15.75,33.0,39375.4731620781,10.580898392870415,3.8749072600136185
2020,JPN,57,1,15.666666666666664,3.7160944977827177,16.620689655172413,16.0,40028.7341726762,10.597352829520014,5.378701730230275
2024,JPN,45,0,0.0,0.0,17.966666666666665,-12.0,32487.0778047567,10.388597683244114,4.331672221033355
1994,KAZ,3,0,0.0,0.0,18.838709677419356,0.0,1246.83633018218,7.1283646862095775,0.42085388894366654
1996,KAZ,11,0,0.0,0.0,3.0,8.0,1281.39152895397,7.155701898408894,1.5372356417538726
1998,KAZ,2,0,0.0,0.0,7.0,-9.0,1414.59289652597,7.254597063046774,0.2756872618311958
2000,KAZ,7,0,0.0,0.0,5.333333333333333,5.0,1180.0444563226,7.073307391599692,0.9896360517730712
2002,KAZ,0,0,0.0,0.0,5.75,-7.0,1573.55219932325,7.361090889975983,0.0
2004,KAZ,8,0,0.0,0.0,4.6,8.0,2722.47407755402,7.909296333202197,1.0114679818502994
2006,KAZ,0,0,0.0,0.0,5.166666666666667,-8.0,5030.13494711519,8.523202091186233,0.0
2008,KAZ,13,0,0.0,0.0,4.428571428571429,13.0,8123.54705891736,9.002522167689243,1.4440397655068284
2010,KAZ,1,0,0.0,0.0,5.5,-12.0,8793.07589980782,9.08171986118615,0.11011130218559632
2012,KAZ,13,0,0.0,0.0,5.0,12.0,12018.7966527993,9.394227090997724,1.3838285868624154
2014,KAZ,1,0,0.0,0.0,5.8,-12.0,12427.7094576939,9.427683892197658,0.10607059076594613
2016,KAZ,18,0,0.0,0.0,5.363636363636363,17.0,7475.56688689424,8.919395233094958,2.0180740430934065
2020,KAZ,8,0,0.0,0.0,6.416666666666667,-10.0,8781.50797787648,9.080403423348137,0.8810181251892254
2024,KAZ,7,0,0.0,0.0,6.538461538461538,-1.0,14154.6324958076,9.55779723435538,0.7323863258825568
1956,KEN,0,0,0.0,0.0,6.571428571428571,0.0,,,
1960,KEN,0,0,0.0,0.0,0.0,0.0,102.824417465582,4.63302284880097,0.0
1964,KEN,1,0,0.0,0.0,0.0,1.0,111.300544823892,4.712234153362887,0.21221356313254292
1968,KEN,9,0,0.0,0.0,0.3333333333333333,8.0,128.654646882243,4.857131658419331,1.8529454486578387
1972,KEN,9,0,0.0,0.0,2.5,0.0,172.642044778441,5.151220345615083,1.7471588082348577
1984,KEN,3,0,0.0,0.0,3.8,-6.0,334.40283575753,5.812346361310745,0.5161426751800574
1988,KEN,9,0,0.0,0.0,3.6666666666666665,6.0,391.238771204282,5.9693180416451534,1.507709915472955
1992,KEN,8,0,0.0,0.0,4.428571428571429,-1.0,336.68139978696,5.819137081953124,1.374774281363878
1996,KEN,8,0,0.0,0.0,4.875,0.0,440.527078880876,6.08797191654218,1.3140665084644156
1998,KEN,0,0,0.0,0.0,5.222222222222222,-8.0,487.883239905452,6.190076114736484,0.0
2000,KEN,7,0,0.0,0.0,4.7,7.0,414.626365130846,6.027377789708817,1.1613673879795363
2002,KEN,0,0,0.0,0.0,4.909090909090909,-7.0,402.936385605382,5.998778697390903,0.0
2004,KEN,7,0,0.0,0.0,4.5,7.0,463.662781300121,6.139157523565561,1.1402215976915462
2006,KEN,0,0,0.0,0.0,4.6923076923076925,-7.0,699.80237063381,6.550797967515461,0.0
2008,KEN,15,0,0.0,0.0,4.357142857142857,15.0,915.54435473604,6.819518811587653,2.1995686813726745
2012,KEN,11,0,0.0,0.0,5.066666666666666,-4.0,1285.00536171512,7.158518169861565,1.5366308695438744
2016,KEN,13,0,0.0,0.0,5.4375,2.0,1554.12610314423,7.348668675089776,1.7690279116905734
2020,KEN,10,0,0.0,0.0,5.882352941176471,-3.0,1927.66459027849,7.564064492338477,1.3220405524211016
2024,KEN,11,0,0.0,0.0,6.111111111111111,1.0,2132.43452097647,7.665019573607885,1.435090921081935
1994,KGZ,0,0,0.0,0.0,6.368421052631579,0.0,372.481759948941,5.9201880700406875,0.0
1996,KGZ,0,0,0.0,0.0,0.0,0.0,394.856879614212,5.978523369153112,0.0
1998,KGZ,0,0,0.0,0.0,0.0,0.0,345.137046084246,5.8439415731812145,0.0
2000,KGZ,1,0,0.0,0.0,0.0,1.0,279.621738464365,5.633437755779337,0.1775115024523172
2002,KGZ,0,0,0.0,0.0,0.25,-1.0,321.726775366804,5.773702661638818,0.0
2004,KGZ,0,0,0.0,0.0,0.2,0.0,433.233873286,6.071277705250887,0.0
2006,KGZ,0,0,0.0,0.0,0.16666666666666666,0.0,543.113512472219,6.297318344996839,0.0
2008,KGZ,2,0,0.0,0.0,0.14285714285714285,2.0,966.388569370494,6.873565999058544,0.2909697819550922
2010,KGZ,0,0,0.0,0.0,0.375,-2.0,876.954476440354,6.776455082747084,0.0
2012,KGZ,0,0,0.0,0.0,0.3333333333333333,0.0,1168.62244675446,7.063580938180307,0.0
2014,KGZ,0,0,0.0,0.0,0.3,0.0,1264.52668823891,7.142453171651559,0.0
2016,KGZ,0,0,0.0,0.0,0.2727272727272727,0.0,1103.27489428412,7.006038212394624,0.0
2020,KGZ,3,0,0.0,0.0,0.25,3.0,1229.51766602907,7.114377230019122,0.4216813226239251
2024,KGZ,6,0,0.0,0.0,0.46153846153846156,3.0,2420.18542283831,7.791599437223058,0.7700601203054673
2004,KIR,0,0,0.0,0.0,0.8571428571428571,0.0,1083.2688987175,6.987738506779857,0.0
2008,KIR,0,0,0.0,0.0,0.0,0.0,1410.62246914058,7.251786353429707,0.0
2012,KIR,0,0,0.0,0.0,0.0,0.0,1843.55336349889,7.519450164094895,0.0
2016,KIR,0,0,0.0,0.0,0.0,0.0,1742.66799324117,7.463172547308213,0.0
1948,KOR,2,0,0.0,0.0,0.0,0.0,,,
1952,KOR,2,0,0.0,0.0,2.0,0.0,,,
1956,KOR,2,0,0.0,0.0,2.0,0.0,,,
1960,KOR,0,0,0.0,0.0,2.0,-2.0,158.844150776359,5.067923537729471,0.0
1964,KOR,3,0,0.0,0.0,1.5,3.0,124.24136735879,4.8222261845653644,0.6221193044826857
1968,KOR,2,0,0.0,0.0,1.8,-1.0,199.982134957643,5.298228037346518,0.37748469599689954
1972,KOR,1,0,0.0,0.0,1.8333333333333333,-1.0,328.021411521648,5.793078885282975,0.17261977953389337
1976,KOR,6,0,0.0,0.0,1.7142857142857142,5.0,847.205737881176,6.741943567022968,0.8899510861152777
1980,KOR,0,0,0.0,0.0,2.25,-6.0,1745.57662116658,7.4648402219818895,0.0
1984,KOR,19,0,0.0,0.0,2.0,19.0,2468.68667303898,7.81144157689318,2.4323295275232426
1988,KOR,33,1,13.5,4.282635677399778,3.7,14.0,4888.68509195605,8.494678648959042,3.884784977009566
1992,KOR,32,0,0.0,0.0,6.363636363636363,-1.0,8387.16308258471,9.03445761148175,3.5419945918315787
1994,KOR,6,0,0.0,0.0,8.5,-26.0,10733.9888860657,9.281170517340831,0.6464701826983644
1996,KOR,27,0,0.0,0.0,8.307692307692308,21.0,13864.9376534518,9.537118461353998,2.8310437905755834
1998,KOR,6,0,0.0,0.0,9.642857142857142,-21.0,8583.43557499234,9.057589529002422,0.6624278988121494
2000,KOR,28,0,0.0,0.0,9.4,22.0,12710.2995795579,9.450167934287933,2.962910309604968
2002,KOR,4,0,0.0,0.0,10.5625,-24.0,13642.9424537101,9.520977630545483,0.4201249236388374
2004,KOR,30,0,0.0,0.0,10.176470588235293,26.0,17121.6301633201,9.748097864982713,3.077523473350275
2006,KOR,11,0,0.0,0.0,11.277777777777779,-19.0,22609.7059431449,10.026134559576867,1.0971326920296423
2008,KOR,31,0,0.0,0.0,11.263157894736842,20.0,22252.3125108061,10.010201215263656,3.096840845989278
2010,KOR,14,0,0.0,0.0,12.25,-17.0,24071.2620526362,10.088773962000674,1.387681005911218
2012,KOR,28,0,0.0,0.0,12.333333333333334,14.0,26600.5477433903,10.188687086414559,2.748146033195462
2014,KOR,8,0,0.0,0.0,13.045454545454545,-20.0,30667.0912467447,10.330945412269772,0.7743724974578441
2016,KOR,21,0,0.0,0.0,12.826086956521738,13.0,30832.0628072516,10.336310427732107,2.031672727597019
2020,KOR,20,0,0.0,0.0,13.166666666666666,-1.0,33645.7719545073,10.423642679467017,1.9187150418535492
2024,KOR,32,0,0.0,0.0,13.44,12.0,36238.639908315,10.497881229328884,3.0482341437240397
2016,KOS,1,0,0.0,0.0,14.153846153846153,0.0,,,
2020,KOS,2,0,0.0,0.0,1.0,1.0,,,
2024,KOS,2,0,0.0,0.0,1.5,0.0,,,
1972,KSA,0,0,0.0,0.0,1.6666666666666667,0.0,,,
1976,KSA,0,0,0.0,0.0,0.0,0.0,,,
1984,KSA,0,0,0.0,0.0,0.0,0.0,,,
1988,KSA,0,0,0.0,0.0,0.0,0.0,,,
1992,KSA,0,0,0.0,0.0,0.0,0.0,,,
1996,KSA,0,0,0.0,0.0,0.0,0.0,,,
2000,KSA,2,0,0.0,0.0,0.0,2.0,,,
2004,KSA,0,0,0.0,0.0,0.2857142857142857,-2.0,,,
2008,KSA,0,0,0.0,0.0,0.25,0.0,,,
2012,KSA,1,0,0.0,0.0,0.2222222222222222,1.0,,,
2016,KSA,0,0,0.0,0.0,0.3,-1.0,,,
2020,KSA,1,0,0.0,0.0,0.2727272727272727,1.0,,,
1968,KUW,0,0,0.0,0.0,0.3333333333333333,0.0,,,
1972,KUW,0,0,0.0,0.0,0.0,0.0,,,
1976,KUW,0,0,0.0,0.0,0.0,0.0,,,
1980,KUW,0,0,0.0,0.0,0.0,0.0,,,
1984,KUW,0,0,0.0,0.0,0.0,0.0,,,
1988,KUW,0,0,0.0,0.0,0.0,0.0,,,
1992,KUW,0,0,0.0,0.0,0.0,0.0,,,
1996,KUW,0,0,0.0,0.0,0.0,0.0,,,
2000,KUW,1,0,0.0,0.0,0.0,1.0,,,
2004,KUW,0,0,0.0,0.0,0.1111111111111111,-1.0,,,
2008,KUW,0,0,0.0,0.0,0.1,0.0,,,
2012,KUW,1,0,0.0,0.0,0.09090909090909091,1.0,,,
2020,KUW,1,0,0.0,0.0,0.16666666666666666,0.0,,,
1980,LAO,0,0,0.0,0.0,0.23076923076923078,0.0,,,
1988,LAO,0,0,0.0,0.0,0.0,0.0,147.070942942331,4.990915075412244,0.0
1992,LAO,0,0,0.0,0.0,0.0,0.0,247.345286150532,5.510785280085743,0.0
1996,LAO,0,0,0.0,0.0,0.0,0.0,371.341879197673,5.917123145551626,0.0
2000,LAO,0,0,0.0,0.0,0.0,0.0,318.749852236965,5.764406632902222,0.0
2004,LAO,0,0,0.0,0.0,0.0,0.0,409.296298284117,6.014439339441132,0.0
2008,LAO,0,0,0.0,0.0,0.0,0.0,885.747376088762,6.786431781380213,0.0
2012,LAO,0,0,0.0,0.0,0.0,0.0,1563.5650771337,7.354723798758717,0.0
2016,LAO,0,0,0.0,0.0,0.0,0.0,2303.22156035363,7.742064100296888,0.0
1924,LAT,0,0,0.0,0.0,0.0,0.0,,,
1928,LAT,0,0,0.0,0.0,0.0,0.0,,,
1932,LAT,1,0,0.0,0.0,0.0,1.0,,,
1936,LAT,2,0,0.0,0.0,0.3333333333333333,1.0,,,
1992,LAT,3,0,0.0,0.0,0.75,1.0,,,
1994,LAT,0,0,0.0,0.0,1.2,-3.0,,,
1996,LAT,1,0,0.0,0.0,1.0,1.0,,,
1998,LAT,0,0,0.0,0.0,1.0,-1.0,,,
2000,LAT,3,0,0.0,0.0,0.875,3.0,,,
2002,LAT,0,0,0.0,0.0,1.1111111111111112,-3.0,,,
2004,LAT,4,0,0.0,0.0,1.0,4.0,,,
2006,LAT,1,0,0.0,0.0,1.2727272727272727,-3.0,,,
2008,LAT,3,0,0.0,0.0,1.25,2.0,,,
2010,LAT,2,0,0.0,0.0,1.3846153846153846,-1.0,,,
2012,LAT,2,0,0.0,0.0,1.4285714285714286,0.0,,,
2014,LAT,4,0,0.0,0.0,1.4666666666666666,2.0,,,
2016,LAT,0,0,0.0,0.0,1.625,-4.0,,,
2020,LAT,2,0,0.0,0.0,1.5294117647058822,2.0,,,
1968,LBA,0,0,0.0,0.0,1.5555555555555556,0.0,,,
1980,LBA,0,0,0.0,0.0,0.0,0.0,,,
1988,LBA,0,0,0.0,0.0,0.0,0.0,,,
1992,LBA,0,0,0.0,0.0,0.0,0.0,,,
1996,LBA,0,0,0.0,0.0,0.0,0.0,,,
2000,LBA,0,0,0.0,0.0,0.0,0.0,,,
2004,LBA,0,0,0.0,0.0,0.0,0.0,,,
2008,LBA,0,0,0.0,0.0,0.0,0.0,,,
2012,LBA,0,0,0.0,0.0,0.0,0.0,,,
2016,LBA,0,0,0.0,0.0,0.0,0.0,,,
1956,LBR,0,0,0.0,0.0,0.0,0.0,,,
1960,LBR,0,0,0.0,0.0,0.0,0.0,167.171498224694,5.11902022095645,0.0
1964,LBR,0,0,0.0,0.0,0.0,0.0,173.926490274043,5.15863274025966,0.0
1972,LBR,0,0,0.0,0.0,0.0,0.0,238.610979665126,5.474834525642474,0.0
1984,LBR,0,0,0.0,0.0,0.0,0.0,390.407957992226,5.967192238532581,0.0
1988,LBR,0,0,0.0,0.0,0.0,0.0,424.325719336919,6.0505013662960705,0.0
1996,LBR,0,0,0.0,0.0,0.0,0.0,71.4065248720036,4.268389249932161,0.0
2000,LBR,0,0,0.0,0.0,0.0,0.0,298.485340578945,5.698720821338416,0.0
2004,LBR,0,0,0.0,0.0,0.0,0.0,284.140223992458,5.649467862760852,0.0
2008,LBR,0,0,0.0,0.0,0.0,0.0,451.713856283285,6.113048918044138,0.0
2012,LBR,0,0,0.0,0.0,0.0,0.0,638.368751462083,6.458916096726574,0.0
2016,LBR,0,0,0.0,0.0,0.0,0.0,714.613063145659,6.571741225782789,0.0
1996,LCA,0,0,0.0,0.0,0.0,0.0,5244.01665086076,8.5648430200999,0.0
2000,LCA,0,0,0.0,0.0,0.0,0.0,5879.56191426207,8.679237533739885,0.0
2004,LCA,0,0,0.0,0.0,0.0,0.0,6494.60034867886,8.778726395060458,0.0
2008,LCA,0,0,0.0,0.0,0.0,0.0,8516.96075488787,9.049814837274162,0.0
2012,LCA,0,0,0.0,0.0,0.0,0.0,9260.30006551714,9.133491731598703,0.0
2016,LCA,0,0,0.0,0.0,0.0,0.0,10638.1269396653,9.272199707893723,0.0
2024,LCA,2,0,0.0,0.0,0.0,2.0,14181.6303351598,9.559702767747874,0.20921152556620448
1972,LES,0,0,0.0,0.0,0.2857142857142857,0.0,,,
1980,LES,0,0,0.0,0.0,0.0,0.0,,,
1984,LES,0,0,0.0,0.0,0.0,0.0,,,
1988,LES,0,0,0.0,0.0,0.0,0.0,,,
1992,LES,0,0,0.0,0.0,0.0,0.0,,,
1996,LES,0,0,0.0,0.0,0.0,0.0,,,
2000,LES,0,0,0.0,0.0,0.0,0.0,,,
2004,LES,0,0,0.0,0.0,0.0,0.0,,,
2008,LES,0,0,0.0,0.0,0.0,0.0,,,
2012,LES,0,0,0.0,0.0,0.0,0.0,,,
2016,LES,0,0,0.0,0.0,0.0,0.0,,,
1948,LIB,0,0,0.0,0.0,0.0,0.0,,,
1952,LIB,2,0,0.0,0.0,0.0,2.0,,,
1956,LIB,0,0,0.0,0.0,1.0,-2.0,,,
1960,LIB,0,0,0.0,0.0,0.6666666666666666,0.0,,,
1964,LIB,0,0,0.0,0.0,0.5,0.0,,,
1968,LIB,0,0,0.0,0.0,0.4,0.0,,,
1972,LIB,1,0,0.0,0.0,0.3333333333333333,1.0,,,
1976,LIB,0,0,0.0,0.0,0.42857142857142855,-1.0,,,
1980,LIB,1,0,0.0,0.0,0.375,1.0,,,
1984,LIB,0,0,0.0,0.0,0.4444444444444444,-1.0,,,
1988,LIB,0,0,0.0,0.0,0.4,0.0,,,
1992,LIB,0,0,0.0,0.0,0.36363636363636365,0.0,,,
1996,LIB,0,0,0.0,0.0,0.3333333333333333,0.0,,,
2000,LIB,0,0,0.0,0.0,0.3076923076923077,0.0,,,
2002,LIB,0,0,0.0,0.0,0.2857142857142857,0.0,,,
2004,LIB,0,0,0.0,0.0,0.26666666666666666,0.0,,,
2006,LIB,0,0,0.0,0.0,0.25,0.0,,,
2008,LIB,0,0,0.0,0.0,0.23529411764705882,0.0,,,
2010,LIB,0,0,0.0,0.0,0.2222222222222222,0.0,,,
2012,LIB,0,0,0.0,0.0,0.21052631578947367,0.0,,,
2014,LIB,0,0,0.0,0.0,0.2,0.0,,,
2016,LIB,0,0,0.0,0.0,0.19047619047619047,0.0,,,
1936,LIE,0,0,0.0,0.0,0.18181818181818182,0.0,,,
1948,LIE,0,0,0.0,0.0,0.0,0.0,,,
1952,LIE,0,0,0.0,0.0,0.0,0.0,,,
1956,LIE,0,0,0.0,0.0,0.0,0.0,,,
1960,LIE,0,0,0.0,0.0,0.0,0.0,,,
1964,LIE,0,0,0.0,0.0,0.0,0.0,,,
1968,LIE,0,0,0.0,0.0,0.0,0.0,,,
1972,LIE,0,0,0.0,0.0,0.0,0.0,5645.23266418851,8.638566691711114,0.0
1976,LIE,2,0,0.0,0.0,0.0,2.0,11326.3488431219,9.33488704640444,0.21425004823923915
1980,LIE,4,0,0.0,0.0,0.2222222222222222,2.0,20958.7395302666,9.95031099971192,0.40199748531636925
1984,LIE,2,0,0.0,0.0,0.6,-2.0,18898.3678693391,9.846830841199205,0.20311103463177074
1988,LIE,1,0,0.0,0.0,0.7272727272727273,-1.0,41568.5441182755,10.635099009219998,0.09402827365622639
1992,LIE,0,0,0.0,0.0,0.75,-1.0,55057.1110625654,10.91612630842368,0.0
1994,LIE,0,0,0.0,0.0,0.6923076923076923,0.0,63935.9902445462,11.065637709426667,0.0
1996,LIE,0,0,0.0,0.0,0.6428571428571429,0.0,80688.7182490376,11.298354045836446,0.0
1998,LIE,0,0,0.0,0.0,0.6,0.0,78302.9905905848,11.268341075254437,0.0
2000,LIE,0,0,0.0,0.0,0.5625,0.0,76087.911114202,11.239644675964215,0.0
2002,LIE,0,0,0.0,0.0,0.5294117647058824,0.0,79795.1785891101,11.287218362929787,0.0
2004,LIE,0,0,0.0,0.0,0.5,0.0,100280.831356705,11.515729842591924,0.0
2006,LIE,0,0,0.0,0.0,0.47368421052631576,0.0,114167.939211301,11.645425794330546,0.0
2008,LIE,0,0,0.0,0.0,0.45,0.0,143249.227302093,11.872341240510732,0.0
2010,LIE,0,0,0.0,0.0,0.42857142857142855,0.0,141089.812849014,11.857151937141046,0.0
2012,LIE,0,0,0.0,0.0,0.4090909090909091,0.0,148842.035144342,11.910640855736752,0.0
2014,LIE,0,0,0.0,0.0,0.391304347826087,0.0,178735.153020908,12.093660397083687,0.0
2016,LIE,0,0,0.0,0.0,0.375,0.0,165375.491396259,12.015973872818792,0.0
1924,LTU,0,0,0.0,0.0,0.36,0.0,,,
1928,LTU,0,0,0.0,0.0,0.0,0.0,,,
1992,LTU,2,0,0.0,0.0,0.0,2.0,,,
1994,LTU,0,0,0.0,0.0,0.6666666666666666,-2.0,,,
