Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,4673500,4815466,4959340,5110467,5269087,5435267,5609047,5790198,5978742,6175166,6380609,6598094,6826024,7060321,7302160,7554364,7817320,8090501,8372759,8661909,8957663,9260189,9572511,9904809,10258398,10625672,11002844,11388923,11782264,12179060,12579208,12980821,13385571,13795686,14208583,14616801,15018104,15417542,15820413,16228061,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,21636564,21976969,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,24672760
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704413.407821,945244972.067039,1110565880.75881,1200447408.37696,1339494267.01571,1472036540.13329,1342287553.19149,1580229799.42693,1753746429.62092,2245011514.55676,2140384010.0724,2589851325.14544,3059681697.61273,3239487516.42576,5159557147.50895,6826980444.14982,7633528866.93424,7696011396.0114,9275200458.19015,9929681528.66242,13062420382.1656,15518201335.3151,16298929011.4681,17589277143.1314,17503078174.0039,16403539892.7783,13293205278.2803,11356215543.3043,10577041644.9944,9853395761.63227,12308624417.8268,12981833333.3333,13253565861.1424,13695962055.4771,10122020000,11396706586.8263,13789560878.2435,14505233463.035,15200846153.8462,15873875968.9922,18937052543.4373,20237024724.7039,20669357462.3831,21828144686.0394,25086950495.0495,28858965517.2414,33751788856.305,40465318382.0585,52557913568.9549,54111735628.7065,61390830874.7007,67539428159.4474,43190318032.5627,21361254635.051,21502061465.9498,16466863117.0009,12597854877.4254,16369843352.3453,21497782867.6426,22583045060.0821,12047752036.091,14353205678.4991,23622827079.5047,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,183.525069735278,196.293561633919,223.934209140492,234.899747591945,254.217527062223,270.830584796164,239.30759595908,272.914639434944,293.330341001656,363.554844445761,335.451366800943,392.515069525448,448.237758556479,458.830061186419,706.579580221326,903.713462066405,976.48924016597,951.240398587355,1107.78304477534,1146.36179260974,1458.23976434095,1675.79747403807,1702.68062491316,1775.83203705709,1706.21944810524,1543.7649395519,1208.16084262217,997.128134355135,897.70876335774,809.044028162459,978.489616979607,1000.07798684947,990.138251191708,992.771367475098,712.387716635783,779.699100153744,918.195857362788,940.826589804978,960.837504927725,978.17453169496,1138.1884854278,1186.82913474027,1183.2473451033,1220.179077256,1368.1148230028,1533.90166536568,1718.78347217338,1937.61138578027,2429.12477087189,2462.20193643202,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815,1051.67149587463,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2112131,2181805,2255026,2331736,2411260,2492998,2577184,2664130,2753848,2845273,2936779,3028837,3123691,3222290,3324499,3430425,3540076,3653265,3768508,3882691,3995256,4109022,4227171,4350874,4480026,4619003,4772139,4939059,5114989,5267249,5398768,5541205,5649400,5724993,5825368,5948584,6066523,6139829,6176397,6208370,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,7338403,7490230,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,10590927
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2629395066.27017,2536585365.85366,1908554572.27139,1646623195.15603,1522001205.54551,1231561860.39946,1043654822.33503,921518032.909326,1320199581.52261,1086612290.27171,860541842.263697,1080772551.29433,1221106220.2868,1555318261.4172,2076176869.41089,2312352020.6689,2830213848.6203,3719524540.86193,5161299725.27673,4979472364.4534,5642221099.17704,6522756255.012,7633036903.07634,8448411318.25417,9112605459.32845,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12244169292.7998,14204575548.5536
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,487.03612866309,457.767825924805,337.833145514813,287.620123754917,261.271254544865,207.034457343036,172.035088688368,150.088550171239,213.749145581577,175.023764735625,136.925716400723,168.676285365186,186.951638285222,233.58124845289,305.745158587502,333.927150941684,401.018403316427,516.997210618914,703.327375898643,664.795655734657,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894,1178.47990060249,1341.20229027672
Tanzania,TZA,"Population, total",SP.POP.TOTL,9901419,10187886,10487756,10799528,11127826,11470728,11827459,12200109,12602076,13036700,13492677,13971451,14479308,15010101,15561630,16138361,16736211,17352929,17976566,18592038,19189769,19784703,20398571,21079874,21779066,22501693,23258959,24030378,24769686,25438759,26110207,26780436,27457588,28332692,29442356,30383497,30945762,31578089,32420458,33300330,34260139,35198299,36121304,37089555,38109668,39182076,40294902,41435512,42570728,43633982,44758488,46029367,47374260,48824128,50351512,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606,68560157
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2651729807.38808,2826179031.22839,3101589992.664,3456579293.44828,3748840925.06363,3817226546.22938,4377998825.12047,4565132047.52718,4895251824.05927,5142066811.47328,2851419386.07225,3050673517.33059,3472787266.0964,4144104535.49655,4977337978.35959,5729917839.54264,6472511987.84735,7732598995.10303,9261675709.83072,9804637490.81892,11409228086.7463,13161540377.5792,13927383239.8322,14049883809.0089,12906635133.1557,15328295175.4067,10840864521.2338,7824193222.11908,7406614407.46127,6418799006.80247,6184384225.02712,7197768158.58347,6681997469.31292,6182872707.82523,6550480483.9385,7631431840.49992,9433528150.36609,11158197941.9152,12172790056.3733,12704334195.8151,13371767081.7428,13563990022.3641,14129651895.6911,15211487708.7684,16673062473.3981,18395383647.4975,18619859795.2852,21860434823.4808,27947821397.9272,29400573553.6075,32012892919.37,34657140096.4836,39650394362.9287,45648857242.315,49986726460.6805,47413919817.124,49774409374.4538,53274884532.7886,57003712892.0858,61026731925.9213,66068737786.0639,70655628147.8986,75749121842.9149,79030935627.0781,78844405385.2195
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,275.296020507813,285.156799316406,303.997436523438,329.010589599609,346.301818847656,342.077941894531,380.497924804688,384.642944335938,399.301635742188,405.450805664063,217.235641479492,224.451416015625,246.546295166016,283.801849365234,328.783599853516,364.969940185547,397.542755126953,458.058349609375,529.603637695313,542.11474609375,611.211791992188,683.913269042969,701.959838867188,685.276489257813,609.331420898438,700.450073242188,479.281768798828,334.822784423828,307.50634765625,259.502227783203,243.611557006836,276.452453613281,250.329925537109,224.491546630859,228.890029907227,258.418334960938,313.658386230469,363.597686767578,386.378448486328,392.621765136719,401.698150634766,396.638732910156,402.649047851563,422.18359375,450.385284423828,483.334869384766,475.746734619141,543.198303222656,675.977233886719,693.823547363281,736.530151367188,775.392761230469,861.969909667969,963.05712890625,1022.74841308594,939.127319335938,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281,1207.52062988281,1224.00219726563,1186.71691894531
Thailand,THA,"Population, total",SP.POP.TOTL,26851747,27650334,28481040,29342322,30232141,31149337,32086071,33037801,34002560,34973782,35954408,36937387,37933929,38947787,39952891,40940005,41896504,42843974,43788976,44718434,45650022,46575855,47494577,48423309,49351708,50270753,51177834,52074105,52969595,53848956,54738329,55637434,56528834,57408198,58260854,59098232,59920064,60724584,61522630,62299043,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,67619830,68121080,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,71668011
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760750860.62197,3034037810.96795,3308912796.93487,3540403456.55305,3889129942.30769,4388937649.03846,5279230817.30769,5638461442.30769,6081009427.88461,6695336567.30769,7086538437.5,7375000024.03846,8177873151.04224,10838587357.7466,13702998512.4492,14882770593.9796,16985208648.2112,19779312261.3155,24006566636.6855,27371650824.5092,32353514988.7287,34846039193.6131,36589772403.7566,40042798388.4951,41797647775.6238,38900711332.5373,43096773980.8569,50535446554.8769,61667253471.3736,72250748099.9762,85343190719.0107,98234714971.0612,111452746517.655,128889262951.157,146683778959.101,169278916592.843,183035237429.281,150180456565.728,113675596787.738,126669211778.94,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506194668789.937,495644697587.661,515906283940.933,526517658841.684
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,102.814571454958,109.728794269464,116.179493337844,120.658598748696,128.642226903734,140.899873696781,164.533414431069,170.666971518706,178.839752885801,191.438734515692,197.097903475424,199.662201986255,215.582022917854,278.285062967675,342.978897633446,363.526350179478,405.408734060752,461.659141640678,548.233113208345,612.08876018577,708.729450091584,748.156726132308,770.398953205891,826.932302137698,846.934168430884,773.823923674613,842.098436226451,970.452522513385,1164.20096229495,1341.72978395303,1559.11209344755,1765.62267359529,1971.60879910694,2245.13688708983,2517.70732641683,2864.36515719866,3054.65690806473,2473.14096982086,1847.70379269771,2033.24490520569,2005.97694514234,1889.93432467144,2089.75183111554,2347.54001286066,2641.56268717857,2867.70383436062,3331.32043511773,3918.52817434581,4309.13509292986,4135.43986952819,4973.86288823778,5373.6232832898,5725.52802835463,6018.08244729255,5801.1978916205,5688.85335397884,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574,7057.20754802279,6909.35281815827,7195.10130919449,7346.62022142185
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,468118,475291,482774,490564,498659,507034,515696,524648,533875,543356,553069,562966,572962,582855,590827,598158,607620,618315,628775,638719,649871,660493,669149,677707,686777,696665,707185,718476,730745,744856,760345,778278,799318,821437,844493,868146,892282,917184,942530,834697,745088,812249,879159,916878,929074,948311,976597,1004889,1032429,1058782,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,1400638
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128210142,147713000,187891500,216914400,239040500,262819900,306956900,319972700,325729800,225357600,366924276.517996,477359252.614385,469455490.775238,490439116.183565,440771962.234046,462267954.030558,453792414.597114,542795446.507391,648523571.342018,726937835.848612,881909347.096515,1042534597.52614,1160555039.5788,1395727420.71268,1447535182.8616,1590282371.46446,1640464612.08088,1584878439.93596,1555988614.43594,2032550389.41316,2162619240.86927,3625024341.27346,3208599889.00965,2079767170.22651,1865608515.41321
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168.621010199317,189.794649212749,235.064767714477,264.066994790836,283.058000480762,302.736982028369,344.013327625123,348.86424098109,345.59090957317,269.987312761397,492.457637913906,587.700634429079,533.982465942154,534.901171348385,474.420726695663,487.464506929223,464.667016791076,540.154630518785,628.153191495026,686.579329690731,813.060220670369,939.045238884406,1022.61906675901,1204.56843320518,1224.74956308733,1319.59295003154,1335.54391073349,1266.17771143471,1219.46599728983,1562.36458068032,1630.86938521256,2684.92676774277,2343.24954740187,1502.41147438211,1331.9705130185
Togo,TGO,"Population, total",SP.POP.TOTL,1673110,1702717,1732959,1765072,1803440,1853771,1918513,1995890,2080226,2164814,2244773,2317976,2384994,2448749,2511760,2574622,2637796,2701894,2768148,2839854,2920894,3013043,3115042,3222899,3332837,3441091,3547952,3657508,3769742,3883411,3998761,4115560,4233617,4207453,4222940,4410832,4577860,4725030,4860913,5000269,5140037,5277382,5413274,5552167,5696508,5844631,6010668,6188344,6368812,6551865,6732590,6916474,7100736,7285442,7472450,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,9515236
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,171057069.137772,178497098.264275,186745757.859216,202305865.235908,234572186.455851,264505506.022433,305227594.821437,327215843.636336,341691567.465593,378091809.602636,358665753.909298,404648367.76644,474043921.843537,574030983.980053,791450308.362944,871781686.907321,874681611.928369,1097893825.98815,1164025637.26464,1259365711.53521,1604836915.96662,1359026709.45126,1160337039.38068,1081387264.60786,1014170069.21689,1076604520.42427,1498219578.86978,1763978065.8368,1947208354.22555,1910635575.38044,2299665505.61434,2262767860.10937,2390796915.91958,1741944426.20894,1387662121.46736,1849110468.19569,2069506014.46659,2116818622.95834,2241650112.33333,2226577203.91399,2106848752.27753,2093498674.49678,2410199032.43102,2987984050.99318,3191561508.69088,3221910408.46516,3320907721.74508,3759962853.26476,4578847112.70688,4721888275.26937,4746386893.22553,5422439152.10906,5413541649.14901,6021729629.82454,6393314707.85456,5755457836.01866,6071167584.1951,6387424239.8801,7029215766.46367,6992654019.28876,7486031561.86885,8541668141.26198,8646453099.4124,9816236302.58515,10651180146.531
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,102.238985564471,104.830748893841,107.761209503061,114.616211257053,130.069304471372,142.685102972499,159.095922113344,163.944828440613,164.256944901945,174.653254091407,159.778184212523,174.569696910771,198.7610542599,234.418057538789,315.097902810358,338.605700917386,331.595624501807,406.342301359026,420.507009475158,443.461428487243,549.433466591605,451.047897242509,372.494829726432,335.532470799693,304.296330488676,312.867204158294,422.277296555811,482.289598775121,516.536238879357,491.999321055752,575.094511928654,549.808011573,564.71733648074,414.013995214907,328.600956079736,419.220334892756,452.068436882428,448.001096915436,461.158245854911,445.291484100954,409.889802792768,396.692654520135,445.238691488925,538.16537776929,560.266308533382,551.259850017077,552.50227125256,607.587886721352,718.948386717473,720.693768151415,704.986772286079,783.988944671672,762.39162379069,826.542799987227,855.584809246574,751.051987587248,772.581357620609,792.765700965864,851.120561233595,826.255209019798,863.468665870276,962.075187515872,951.232378690387,1055.01727877926,1119.38160509429
Tonga,TON,"Population, total",SP.POP.TOTL,66170,68037,69940,71885,73879,75924,78002,79814,81353,82885,84401,85896,87356,88805,90683,93017,95325,96725,97204,97544,97769,97909,97980,97998,97990,97984,98010,98376,98969,99403,99700,99895,100022,100103,100166,100225,100275,100674,101388,102046,102677,103288,103874,104464,105071,105671,106253,106726,107020,107203,107400,107570,107460,107078,106609,106095,105524,105356,105567,105669,105704,105490,105042,104597,104175
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32506741.7201204,30036416.9619944,34139387.8908849,41567471.6721987,44667002.0120724,53260077.4311091,62242013.3302689,62068161.0711025,60863963.963964,64248354.5414656,60058663.3144773,68195855.6149733,81667133.4546982,106657267.367342,106344854.986095,113563821.577404,132201141.446861,137066290.550071,138489884.393064,195990986.21421,208871665.748682,222100576.345483,214991452.314998,191504892.761394,199208717.501913,204848487.806485,181117230.406546,182764280.828501,202246591.215502,230678011.42199,261823805.433238,292232703.306768,298519623.342085,344438844.333518,312415028.446113,366887374.989696,414143828.494419,471122971.305043,451788498.263614,440997738.014078,437525514.240726,420828262.317922,459976850.268529,493530783.00463,506031238.979937,506571467.895978,519306352.78704,556514555.400882,591139749.44287,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,349.470975414391,315.094854046623,352.953092694597,427.631287521076,457.916448085709,544.754241437563,635.712889829014,633.477863554833,621.073531745178,655.66235882708,612.943575629463,695.805077185729,830.153019585043,1077.6835915018,1069.83546760253,1139.0553819198,1323.40098550339,1370.36142598699,1383.47386584881,1956.66180354821,2084.02759539718,2214.91474789811,2135.52111086276,1888.83194028282,1952.14626248861,1995.07667546271,1753.51667576626,1759.4805324576,1936.04104012389,2195.44890047673,2477.72620144825,2750.34778600857,2797.06560109144,3218.45303993196,2914.23774004564,3416.08356601207,3849.99375750134,4384.17058724217,4219.24670113014,4136.59013792529,4123.90323993332,3987.98626206287,4365.92932788383,4675.04791274385,4788.83342304684,4792.35854741522,4922.80171378368,5298.01941509951,5651.59373063157,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,844943,863144,880194,896804,912963,928425,942937,956418,969006,980706,991471,1002585,1014921,1027851,1040761,1053469,1066311,1079554,1093380,1107639,1121744,1135132,1147927,1160534,1172984,1187366,1203124,1217364,1230069,1241600,1252208,1262171,1271674,1280466,1288341,1295169,1300928,1305836,1310225,1314708,1319774,1325567,1332011,1338709,1345380,1294494,1297944,1303188,1308587,1310106,1317714,1328019,1335194,1340557,1345343,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,1368333
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673252.483535,584964620.921781,619322810.026308,678239329.401676,711897520.256199,736573158.567104,723739857.317023,761981912.42271,758899950,779200000,821850000,896765214.626133,1083391757.89486,1308785430.53591,2042001070.5079,2442669824.56431,2500424955.23006,3138666666.66667,3562333458.33333,4602416625,6235833333.33333,6992083333.33333,8140416666.66667,7763750000,7757083333.33333,7375918367.34694,4794444444.44444,4797777777.77778,4496910569.10569,4323058823.52941,5068000000,5307905882.35294,5439552941.17647,4669491134.2478,4947181645.55221,5329217747.21258,5759570336.11287,5737771523.10148,6043686653.62189,6808982520.75759,8154342116.10311,8824849191.03571,9008298228.60273,11305459802.0683,13280291989.5755,15982389018.4041,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157920592.3669,25433007437.1605,27147349937.4689,28560537057.1548,29474180005.1333,26841141793.2143,23624322192.6274,23830750900.6899,23883058083.2171,23477745791.6977,20888515184.2239,24222963262.7213,28341164301.126,25036993423.3664,25633544529.4849
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,633.975608394336,677.713824022157,703.620804079905,756.284906625836,779.766014894579,793.357738715678,767.537870840813,796.703860051473,783.173633599792,794.529655166788,828.919857464313,894.45305348288,1067.46412567566,1273.3221357336,1962.02689234886,2318.69169815563,2344.93028321949,2907.3734770717,3258.0927567116,4155.1594201721,5559.05209507101,6159.70947284839,7091.40621892043,6689.80831238034,6613.11947420709,6212.00065299742,3984.99609719733,3941.12013972631,3655.81977035897,3481.84505761067,4047.25093594674,4205.37778348016,4277.47436935604,3646.71231742803,3839.96290233114,4114.68908475464,4427.27832448289,4393.94496943068,4612.70900312686,5179.08350809274,6178.58975559687,6657.41466937221,6762.93080808096,8445.04653518298,9871.03419820086,12346.4373094075,14152.6607422113,16606.675360681,21298.9945258063,14634.0565003912,16815.424737361,19151.0870229722,20332.1389531925,21304.9777496628,21908.3014555644,19887.2327716498,17449.1538801956,17566.0999700656,17571.498737278,17212.6128892163,15283.6270531554,17712.5674104655,20750.5202434652,18308.4536298575,18733.4110406494
Tunisia,TUN,"Population, total",SP.POP.TOTL,4267288,4316278,4369136,4427131,4489869,4561385,4652287,4760970,4879899,5004697,5131396,5261658,5396557,5537242,5684674,5839262,5996994,6155931,6309390,6456419,6606195,6758284,6908642,7053800,7220044,7409903,7600301,7789987,7974440,8151660,8324509,8501827,8682512,8857910,9018448,9161258,9294432,9421270,9541667,9655963,9764935,9869677,9971515,10071632,10166163,10255472,10346410,10441702,10542635,10650681,10765980,10886035,11009647,11141361,11274288,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12277109
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,..,866155428.571429,880027733.333333,1026737600,1025866792.15686,991047619.047619,1040952380.95238,1085714285.71429,1214666666.66667,1289904761.90476,1439238095.2381,1685162272.40652,2237556148.51085,2730813385.32624,3545868575.14639,4328965587.53266,4508191942.16081,5109324009.32401,5968460080.1113,7188863903.63675,8744134354.16152,8428445294.08429,8133580051.70251,8350582747.83541,8254541194.82566,8410226052.6114,9017806654.4169,9696715910.70907,10096245762.4352,10101851744.5627,12290568181.8182,13074782608.6957,15496708060.4184,14608335608.1543,15633174304.0905,18030876599.3444,19587161806.7655,20746210353.845,21802893587.126,22943202174.9668,21473528160.7782,22065832448.8623,23141616604.5242,27453902261.4629,31183885241.4396,32272186694.8043,34376664600.5898,38915353866.757,44859439902.2191,43455740497.3061,46206091937.9628,48123325825.0739,47311401812.6733,48685446413.953,50271812920.612,45779494041.9295,44360072680.4476,42163530590.9462,42686504459.801,41905642418.825,42491780918.361,47073234359.1819,44929920092.7955,48205328303.3398,51332285656.5422
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,200.671835449762,201.419166932165,231.91940785127,228.484793689273,217.269013478937,223.750680246593,228.044765187406,248.91225549272,257.738832521682,280.476910228346,320.272102901124,414.626612581104,493.172121667472,623.75935280482,741.35491566103,751.741946408618,829.983963323177,945.964678061001,1113.44445018775,1323.62643763339,1247.12801268551,1177.30518554913,1183.8417233031,1143.2812867658,1134.99813055736,1186.50651525734,1244.76663577347,1266.07583258953,1239.23860226784,1476.43160477311,1537.87916511306,1784.81850188268,1649.18537309075,1733.46614673506,1968.16600944373,2107.40815649257,2202.06090620956,2285.01933541864,2376.06566791596,2199.04465936314,2235.71981624751,2320.7723805785,2725.8643148859,3067.41936376975,3146.8260743927,3322.56933570096,3726.91672935667,4255.05008019523,4080.09032448781,4291.86120891575,4420.64772206537,4297.26782454273,4369.79345826358,4458.97895464547,4014.94773686432,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3906.93926319391,3707.29283414381,3951.11683376921,4181.13789301228
Turkiye,TUR,"Population, total",SP.POP.TOTL,28329898,29119238,29916147,30726841,31543072,32345220,33177672,34050421,34921684,35787774,36638465,37518611,38430221,39329533,40210234,41053126,41899984,42773298,43645306,44510429,45408815,46321190,47322096,48447410,49574069,50687115,51777772,52843670,53909626,54976723,56015628,57009887,57990118,58999167,60033836,61024503,61951134,62852966,63734383,64591923,65425961,66245128,67048795,67831730,68592617,69329557,70045349,70158112,71051678,72039206,73142150,74223629,75175827,76147624,77181884,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913,85325965,85518661
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7566666666.66667,7988888888.88889,8922222222.22222,10355555555.5556,11177777777.7778,11966666666.6667,14100000000,15644444444.4444,17500000000,19466666666.6667,17863636363.6364,16166666666.6667,20650000000,26000000000,35414285714.2857,46042857142.8571,51450000000,58683333333.3333,65912500000,89616129032.2581,68823684210.5263,71180180180.1802,64369325153.3742,61803555555.5556,59937602179.8365,67232758620.6897,75673037037.037,87190081680.28,90875175808.7201,107127191328.935,150655500191.644,151034731543.624,159104772991.851,180415757851.616,130650447499.071,234699627004.035,250366965174.129,263817553748.395,276035372654.608,256673939247.773,274748463178.502,202195080239.036,240778008473.845,315392899922.379,410156784495.948,508314210212.544,559668118237.002,685228481017.03,775415944332.866,653894449921.288,782545664268.333,844192507380.795,885327622479.052,962167643588.925,942343431928.654,865460050683.656,870818016909.84,863874522365.276,788356985773.667,775853144222.613,733628247119.077,839938668172.134,926097476913.818,1141242864657.45,1359123768774.12
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,267.091207552765,274.350890943262,298.241020884883,337.019856859205,354.365541117168,369.967082204625,424.984610131778,459.449369053159,501.12130904111,543.947401329478,487.565086682435,430.897259673783,537.337529232528,661.080821885172,880.728167716848,1121.54326914976,1227.92409658199,1371.96185651463,1510.18531064944,2013.37374286503,1515.64589850068,1536.66562064101,1360.23825219775,1275.68337617131,1209.05149383313,1326.42701445307,1461.49658654754,1649.96264794402,1685.69479240535,1948.59179454794,2689.52621921233,2649.27259974439,2743.65320297936,3057.93737480422,2176.2801813809,3845.98997887841,4041.36210281686,4197.37636165642,4331.02761275037,3973.77763854116,4199.3798635759,3052.2256706793,3591.08628982587,4649.63668068586,5979.6054216148,7331.85429430255,7990.08251407245,9766.91734545294,10913.4079047769,9076.92472236977,10698.9699409757,11373.6355760885,11776.7593362033,12635.5570016068,12209.3862327674,11064.6494504662,10984.3643169061,10756.3877677883,9684.11819884721,9395.23378001368,8798.11791709313,9981.76398411336,10897.8397861365,13375.0947282864,15892.7157287241
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,1643457,1695400,1749214,1804272,1859997,1915916,1971737,2027403,2083069,2139024,2195616,2253119,2311430,2370919,2432028,2494570,2558521,2623948,2691088,2760358,2832203,2907187,2985557,3067534,3154079,3247534,3347809,3452731,3559363,3662459,3760562,3855894,3944689,4032407,4116662,4191203,4263819,4336730,4410507,4492170,4582677,4675409,4769465,4863865,4958093,5052257,5147105,5244046,5345029,5451592,5564356,5683417,5808546,5939341,6075283,6215770,6360041,6507061,6655524,6803944,6949912,7092043,7230193,7364438,7494498
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2331358819.75954,3010982414.24425,3006988216.55045,3189539641.3171,3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407,2378759975.44506,2450350625.10407,2605689134.49042,2450564100.18292,2904663310.9825,3534772732.39746,4462029108.72349,5977440582.80171,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,40810067974.509,41509903181.7231,40589905812.0364,42208726137.7192,45894538665.5538,51387209872.2994
